id,entityID,url,airframe,make,model,category,categoryReadable,imei,icaoCode,profilePhotoBig,profilePhotoSmall,callsign,registration,waterCapacity,hasFoamSuppresant,foamCapacity,hasGelSuppresant,gelCapacity,engineType,numEngines,engineMake,engineModel,fuelType,landingGear,mtow,countryOfRegistration,registrationStatus,serialNumber,coaCategory,canFirebomb,firebombingType,firebombingMakeAndModel,splitLoadMultiDrop,hasFirebombingBackup,firebombingBackupType,firebombingBackupCapacity,firebombingBackupMakeAndModel,hasIntelGathering,fuelConsumptionRate,canWinch,operatingSpeed,seats,id,url,entityID,name,registeredName,telephone,operationalContact,email,name,.aircraft[].serviceRoles[].approvedBy[],.aircraft[].approvedByAgencies[],.aircraft[].jurisdictions[],warnings,change,.aircraft[].capabilities[],id,name,jurisdiction,id,name,jurisdiction,name,.aircraft[].serviceRoles[]
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Airwork - Other,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firebombing,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Attack Supervision,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Drip Torch,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Incendiaries - Machine,,,,,,,16,WA - DBCA,WA,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Incendiaries - Manual,,,,,,,16,WA - DBCA,WA,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Long Line,,,,,,,16,WA - DBCA,WA,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Animal Control - Aerial Shooting,,,,,,,4,TAS - TFS,TAS,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation - Tech Aided,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low Level Survey,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Airwork - Other,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Attack Supervision,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Attack Supervision,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Airwork - Other,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation - Tech Aided,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Application - Spraying and Spreading,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Short Line,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Attack Supervision,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation - Tech Aided,,,,,,,1,NSW - RFS,NSW,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Long Line,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Drip Torch,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Incendiaries - Machine,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Incendiaries - Manual,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Long Line,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Short Line,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Application - Spraying and Spreading,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Animal Control - Aerial Shooting,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Animal Control - Aerial Baiting,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Airwork - Other,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firebombing,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Attack Supervision,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Attack Supervision,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winching,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rescue - Winching,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Short Line,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Animal Control - Aerial Shooting,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation - Tech Aided,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Long Line,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Airwork - Other,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rappelling,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Animal Control - Aerial Shooting,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation - Tech Aided,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Long Line,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Short Line,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low Level Survey,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Airwork - Other,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Attack Supervision,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winching,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rescue - Winching,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firebombing,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firebombing,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Attack Supervision,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Short Line,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Application - Spraying and Spreading,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Animal Control - Aerial Baiting,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation - Tech Aided,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firebombing,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Attack Supervision,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Drip Torch,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Incendiaries - Machine,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Incendiaries - Manual,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Long Line,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Attack Supervision,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,2,QLD - QFES,QLD,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation - Tech Aided,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firebombing,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation - Tech Aided,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Detection,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Airwork - Other,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firebombing,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Observation,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - Low Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Incendiaries - Machine,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerial Ignition - Incendiaries - Manual,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Short Line,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sling Load - Long Line,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Animal Control - Aerial Shooting,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firebombing,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Fire & Emergency Crew,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - General Cargo,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incident Mapping,,,,,,,27,NZ - FENZ,NZ,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transport - Passenger - High Capacity,,,,,,,27,NZ - FENZ,NZ,,,,,
