imei,url,assetType,assetRegistration,transmitted,received,latitude,longitude,speed,track,altitude,event,source,messageText,productType,volume
,,,,2022-07-26T09:52:53+1000,2022-07-26T09:53:30+1000,-36.8581330776215,174.760594367981,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:53:53+1000,2022-07-26T09:54:31+1000,-36.8581438064575,174.760615825653,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:54:53+1000,2022-07-26T09:55:41+1000,-36.8581438064575,174.760637283325,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:55:53+1000,2022-07-26T09:56:42+1000,-36.8581438064575,174.760637283325,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:56:53+1000,2022-07-26T09:57:35+1000,-36.8581438064575,174.760637283325,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:57:53+1000,2022-07-26T09:58:35+1000,-36.8581438064575,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:58:53+1000,2022-07-26T09:59:45+1000,-36.8581330776215,174.760615825653,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T09:59:53+1000,2022-07-26T10:00:45+1000,-36.8581223487854,174.760615825653,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:00:53+1000,2022-07-26T10:01:59+1000,-36.8581438064575,174.760615825653,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:01:53+1000,2022-07-26T10:02:48+1000,-36.8581438064575,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:02:53+1000,2022-07-26T10:04:00+1000,-36.8581330776215,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:03:53+1000,2022-07-26T10:05:02+1000,-36.8581330776215,174.760615825653,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:04:53+1000,2022-07-26T10:06:03+1000,-36.8581330776215,174.760594367981,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:05:53+1000,2022-07-26T10:06:03+1000,-36.8581330776215,174.760594367981,0,0,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:06:53+1000,2022-07-26T10:07:12+1000,-36.8581223487854,174.760615825653,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:07:53+1000,2022-07-26T10:08:25+1000,-36.8581223487854,174.760594367981,0,0,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:08:53+1000,2022-07-26T10:09:26+1000,-36.8581223487854,174.760615825653,0,0,103,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:09:53+1000,2022-07-26T10:10:34+1000,-36.8581223487854,174.760615825653,0,0,104,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:10:53+1000,2022-07-26T10:11:27+1000,-36.8581330776215,174.760615825653,0,0,103,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:11:53+1000,2022-07-26T10:12:36+1000,-36.8581330776215,174.760615825653,0,0,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:12:53+1000,2022-07-26T10:13:29+1000,-36.8581330776215,174.760594367981,0,0,103,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:13:53+1000,2022-07-26T10:14:30+1000,-36.8581330776215,174.760615825653,0,0,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:14:53+1000,2022-07-26T10:15:39+1000,-36.8581438064575,174.760615825653,0,0,103,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:15:53+1000,2022-07-26T10:16:40+1000,-36.8581330776215,174.760615825653,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:16:53+1000,2022-07-26T10:17:41+1000,-36.8581330776215,174.760615825653,0,0,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:17:53+1000,2022-07-26T10:19:02+1000,-36.8581330776215,174.760615825653,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:18:53+1000,2022-07-26T10:19:57+1000,-36.8581330776215,174.760615825653,0,0,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:19:53+1000,2022-07-26T10:20:38+1000,-36.8581438064575,174.760615825653,0,0,103,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:20:53+1000,2022-07-26T10:21:45+1000,-36.8581545352936,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:21:53+1000,2022-07-26T10:22:45+1000,-36.8581438064575,174.760615825653,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:22:53+1000,2022-07-26T10:24:02+1000,-36.8581545352936,174.760615825653,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:23:53+1000,2022-07-26T10:25:24+1000,-36.8581438064575,174.760615825653,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:24:53+1000,2022-07-26T10:26:08+1000,-36.8581438064575,174.760615825653,0,0,101,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:25:53+1000,2022-07-26T10:26:05+1000,-36.8581330776215,174.760594367981,0,0,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:26:53+1000,2022-07-26T10:27:27+1000,-36.8581545352936,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:27:53+1000,2022-07-26T10:28:28+1000,-36.8581652641296,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:28:53+1000,2022-07-26T10:29:30+1000,-36.8581438064575,174.760615825653,0,0,100,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:29:53+1000,2022-07-26T10:30:31+1000,-36.8581438064575,174.760637283325,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:30:53+1000,2022-07-26T10:31:33+1000,-36.8581438064575,174.760615825653,0,0,102,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:31:53+1000,2022-07-26T10:32:34+1000,-36.8581438064575,174.760615825653,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:32:53+1000,2022-07-26T10:33:56+1000,-36.8581438064575,174.760637283325,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:33:53+1000,2022-07-26T10:34:57+1000,-36.8581438064575,174.760637283325,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:34:53+1000,2022-07-26T10:37:19+1000,-36.8581438064575,174.760658740997,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:35:53+1000,2022-07-26T10:37:20+1000,-36.8581545352936,174.760637283325,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:36:53+1000,2022-07-26T10:37:19+1000,-36.8581545352936,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:37:53+1000,2022-07-26T10:38:40+1000,-36.8581438064575,174.760637283325,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:38:53+1000,2022-07-26T10:39:41+1000,-36.8581545352936,174.760615825653,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:39:53+1000,2022-07-26T10:40:21+1000,-36.8581438064575,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:40:53+1000,2022-07-26T10:41:22+1000,-36.8581545352936,174.760637283325,0,0,99,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:41:53+1000,2022-07-26T10:42:23+1000,-36.8581545352936,174.760680198669,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:42:53+1000,2022-07-26T10:44:04+1000,-36.8581438064575,174.760680198669,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:43:53+1000,2022-07-26T10:45:05+1000,-36.8581545352936,174.760658740997,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:44:53+1000,2022-07-26T10:46:27+1000,-36.8581438064575,174.760680198669,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:45:53+1000,2022-07-26T10:46:30+1000,-36.8581330776215,174.760658740997,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:46:53+1000,2022-07-26T10:47:48+1000,-36.8581330776215,174.760637283325,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:47:53+1000,2022-07-26T10:48:29+1000,-36.8581330776215,174.760637283325,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:48:53+1000,2022-07-26T10:49:30+1000,-36.8581438064575,174.760658740997,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:49:53+1000,2022-07-26T10:50:51+1000,-36.8581438064575,174.760658740997,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:50:53+1000,2022-07-26T10:51:32+1000,-36.8581330776215,174.760680198669,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:51:53+1000,2022-07-26T10:52:33+1000,-36.8581438064575,174.760680198669,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:52:53+1000,2022-07-26T10:53:54+1000,-36.8581330776215,174.760680198669,0,0,87,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:53:53+1000,2022-07-26T10:54:35+1000,-36.8581438064575,174.760680198669,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:54:53+1000,2022-07-26T10:56:37+1000,-36.8581438064575,174.760680198669,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:55:53+1000,2022-07-26T10:56:40+1000,-36.8581438064575,174.760658740997,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:56:53+1000,2022-07-26T10:57:21+1000,-36.8581438064575,174.760637283325,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:57:53+1000,2022-07-26T10:58:39+1000,-36.8581330776215,174.760615825653,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:58:53+1000,2022-07-26T10:59:24+1000,-36.8581116199493,174.760637283325,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T10:59:53+1000,2022-07-26T11:00:41+1000,-36.8581223487854,174.760637283325,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:00:53+1000,2022-07-26T11:02:23+1000,-36.8581330776215,174.760680198669,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:01:53+1000,2022-07-26T11:02:27+1000,-36.8581330776215,174.760658740997,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:02:53+1000,2022-07-26T11:03:48+1000,-36.8581330776215,174.760637283325,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:03:53+1000,2022-07-26T11:04:49+1000,-36.8581438064575,174.760637283325,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:04:53+1000,2022-07-26T11:05:46+1000,-36.8581330776215,174.760615825653,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:05:53+1000,2022-07-26T11:06:52+1000,-36.8581330776215,174.760637283325,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:06:53+1000,2022-07-26T11:07:53+1000,-36.8581330776215,174.760658740997,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:07:53+1000,2022-07-26T11:08:54+1000,-36.8581438064575,174.760658740997,0,0,87,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:08:53+1000,2022-07-26T11:10:11+1000,-36.8581438064575,174.760680198669,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:09:53+1000,2022-07-26T11:11:52+1000,-36.8581330776215,174.760658740997,0,0,88,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:10:53+1000,2022-07-26T11:11:52+1000,-36.8581330776215,174.760658740997,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:11:53+1000,2022-07-26T11:12:54+1000,-36.8581223487854,174.760637283325,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:12:53+1000,2022-07-26T11:13:55+1000,-36.8581223487854,174.760658740997,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:13:53+1000,2022-07-26T11:14:56+1000,-36.8581116199493,174.760637283325,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:14:53+1000,2022-07-26T11:15:57+1000,-36.8581223487854,174.760637283325,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:15:53+1000,2022-07-26T11:17:19+1000,-36.8581223487854,174.760637283325,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:16:53+1000,2022-07-26T11:17:19+1000,-36.8581116199493,174.760637283325,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:17:53+1000,2022-07-26T11:19:01+1000,-36.8581223487854,174.760658740997,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:18:53+1000,2022-07-26T11:21:03+1000,-36.8581223487854,174.760637283325,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:19:53+1000,2022-07-26T11:21:08+1000,-36.8581223487854,174.760658740997,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:20:53+1000,2022-07-26T11:21:04+1000,-36.8581223487854,174.760658740997,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:21:53+1000,2022-07-26T11:22:25+1000,-36.8581223487854,174.760680198669,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:22:53+1000,2022-07-26T11:23:26+1000,-36.8581330776215,174.760680198669,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:23:53+1000,2022-07-26T11:24:27+1000,-36.8581330776215,174.760658740997,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:24:53+1000,2022-07-26T11:25:33+1000,-36.8581330776215,174.760637283325,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:25:53+1000,2022-07-26T11:26:34+1000,-36.8581330776215,174.760637283325,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:26:53+1000,2022-07-26T11:28:17+1000,-36.8581330776215,174.760637283325,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:27:53+1000,2022-07-26T11:28:17+1000,-36.8581223487854,174.760637283325,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:28:53+1000,2022-07-26T11:30:13+1000,-36.8581330776215,174.760658740997,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:29:53+1000,2022-07-26T11:30:19+1000,-36.8581223487854,174.760637283325,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:30:53+1000,2022-07-26T11:31:21+1000,-36.8581330776215,174.760637283325,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:31:53+1000,2022-07-26T11:32:15+1000,-36.8581330776215,174.760658740997,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:32:53+1000,2022-07-26T11:33:23+1000,-36.8581330776215,174.760615825653,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:33:53+1000,2022-07-26T11:34:17+1000,-36.8581223487854,174.760615825653,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:34:53+1000,2022-07-26T11:35:39+1000,-36.8581223487854,174.760615825653,0,0,97,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:35:53+1000,2022-07-26T11:39:43+1000,-36.8581223487854,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:36:53+1000,2022-07-26T11:39:43+1000,-36.8581223487854,174.760637283325,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:37:53+1000,2022-07-26T11:39:52+1000,-36.8581330776215,174.760658740997,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:38:53+1000,2022-07-26T11:39:43+1000,-36.8581223487854,174.760658740997,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:39:53+1000,2022-07-26T11:40:24+1000,-36.8581330776215,174.760637283325,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:40:53+1000,2022-07-26T11:41:25+1000,-36.8581330776215,174.760680198669,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:41:53+1000,2022-07-26T11:42:26+1000,-36.8581438064575,174.760680198669,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:42:53+1000,2022-07-26T11:43:37+1000,-36.8581330776215,174.760637283325,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:43:53+1000,2022-07-26T11:44:48+1000,-36.8581330776215,174.760637283325,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:44:53+1000,2022-07-26T11:47:11+1000,-36.8581330776215,174.760658740997,0,0,89,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:45:53+1000,2022-07-26T11:47:22+1000,-36.8581438064575,174.760637283325,0,0,89,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:46:53+1000,2022-07-26T11:49:46+1000,-36.8581330776215,174.760637283325,0,0,89,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:47:53+1000,2022-07-26T11:49:46+1000,-36.8581330776215,174.760637283325,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:48:53+1000,2022-07-26T11:49:46+1000,-36.8581330776215,174.760658740997,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:49:53+1000,2022-07-26T11:51:28+1000,-36.8581330776215,174.760637283325,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:50:53+1000,2022-07-26T11:51:28+1000,-36.8581438064575,174.760658740997,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:51:53+1000,2022-07-26T11:52:29+1000,-36.8581438064575,174.760658740997,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:52:53+1000,2022-07-26T11:54:11+1000,-36.8581545352936,174.760615825653,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:53:53+1000,2022-07-26T11:54:11+1000,-36.8581438064575,174.760637283325,0,0,88,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:54:53+1000,2022-07-26T11:57:35+1000,-36.8581330776215,174.760637283325,0,0,87,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:55:53+1000,2022-07-26T11:57:35+1000,-36.8581330776215,174.760637283325,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:56:53+1000,2022-07-26T11:57:35+1000,-36.8581545352936,174.760637283325,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:57:53+1000,2022-07-26T11:59:45+1000,-36.8581330776215,174.760658740997,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:58:53+1000,2022-07-26T11:59:45+1000,-36.8581438064575,174.760637283325,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T11:59:53+1000,2022-07-26T12:00:46+1000,-36.8581438064575,174.760637283325,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:00:53+1000,2022-07-26T12:04:46+1000,-36.8581438064575,174.760637283325,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:01:53+1000,2022-07-26T12:04:47+1000,-36.8581330776215,174.760637283325,0,0,96,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:02:53+1000,2022-07-26T12:04:47+1000,-36.8581438064575,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:03:53+1000,2022-07-26T12:04:47+1000,-36.8581438064575,174.760637283325,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:04:53+1000,2022-07-26T12:06:30+1000,-36.8581438064575,174.760658740997,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:05:53+1000,2022-07-26T12:06:30+1000,-36.8581438064575,174.760637283325,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:06:53+1000,2022-07-26T12:07:15+1000,-36.8581545352936,174.760637283325,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:07:53+1000,2022-07-26T12:08:33+1000,-36.8581438064575,174.760615825653,0,0,98,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:08:53+1000,2022-07-26T12:09:55+1000,-36.8581545352936,174.760615825653,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:09:53+1000,2022-07-26T12:14:21+1000,-36.8581330776215,174.760637283325,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:10:53+1000,2022-07-26T12:14:21+1000,-36.8581545352936,174.760637283325,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:11:53+1000,2022-07-26T12:14:21+1000,-36.8581545352936,174.760637283325,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:12:53+1000,2022-07-26T12:14:21+1000,-36.8581438064575,174.760615825653,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:13:53+1000,2022-07-26T12:14:21+1000,-36.8581438064575,174.760615825653,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:14:53+1000,2022-07-26T12:15:23+1000,-36.8581438064575,174.760637283325,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:15:53+1000,2022-07-26T12:16:24+1000,-36.8581652641296,174.760615825653,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:16:53+1000,2022-07-26T12:17:25+1000,-36.8581545352936,174.760615825653,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:17:53+1000,2022-07-26T12:20:09+1000,-36.8581759929657,174.760615825653,0,0,90,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:18:53+1000,2022-07-26T12:20:09+1000,-36.8581759929657,174.760615825653,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:19:53+1000,2022-07-26T12:21:30+1000,-36.8581759929657,174.760615825653,0,0,95,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:20:53+1000,2022-07-26T12:21:30+1000,-36.8581759929657,174.760637283325,0,0,88,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:21:53+1000,2022-07-26T12:22:32+1000,-36.8581652641296,174.760615825653,0,0,87,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:22:53+1000,2022-07-26T12:23:33+1000,-36.8581652641296,174.760615825653,0,0,94,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:23:53+1000,2022-07-26T12:24:34+1000,-36.8581759929657,174.760615825653,0,0,89,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:24:53+1000,2022-07-26T12:25:35+1000,-36.8581759929657,174.760615825653,0,0,85,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:25:53+1000,2022-07-26T12:26:56+1000,-36.8581759929657,174.760637283325,0,0,89,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:26:53+1000,2022-07-26T12:28:18+1000,-36.8581759929657,174.760637283325,0,0,86,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:27:53+1000,2022-07-26T12:28:20+1000,-36.8581545352936,174.760637283325,0,0,89,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:28:53+1000,2022-07-26T12:30:00+1000,-36.8581545352936,174.760637283325,0,0,91,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:29:53+1000,2022-07-26T12:31:21+1000,-36.8581652641296,174.760658740997,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:30:53+1000,2022-07-26T12:31:21+1000,-36.8581545352936,174.760637283325,0,0,93,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:31:53+1000,2022-07-26T12:32:22+1000,-36.8581545352936,174.760637283325,0,0,92,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:32:53+1000,2022-07-26T12:33:23+1000,-36.8581759929657,174.760615825653,0,0,88,EVT_STANDARD,TRACPLUS,,UNKNOWN,
,,,,2022-07-26T12:33:53+1000,2022-07-26T12:34:24+1000,-36.8581759929657,174.760637283325,0,0,89,EVT_STANDARD,TRACPLUS,,UNKNOWN,
