imei,url,assetType,assetRegistration,transmitted,received,latitude,longitude,speed,track,altitude,events,productType
300234061759890,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061759890,HELICOPTER,FB289 VH-JFN National,2022-06-14T15:57:55+1000,2022-06-14T15:58:15+1000,-33.6739166666667,151.12275,0,6,206,EVT_STANDARD,UNKNOWN
300434062788430,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062788430,HELICOPTER,ZK-HTV,2022-07-22T13:47:30+1000,2022-07-22T13:47:38+1000,-43.36352,172.16235,140,211,461,EVT_STANDARD,UNKNOWN
M13000068,https://arena.nafc.org.au/tracking/api/ext/currentLocations/M13000068,HELICOPTER,N948CH,2020-02-02T23:41:41+1100,2020-02-02T23:41:32+1100,-37.1279778220647,-72.4134083451839,0,0,120,EVT_SCHEDULED,
300234064221400,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064221400,FIXED_WING,B436 VH-JQW CHAS,2022-04-11T09:00:28+1000,2022-04-11T09:00:40+1000,-23.49337,148.17939,0,20,181,EVT_ENGINEOFF,WATER
300434063646700,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063646700,HELICOPTER,FB502 (SA) FB802(NT) VH-HQL,2022-07-21T17:47:00+1000,2022-07-21T17:47:11+1000,-13.05571,131.03328,0,0,125,EVT_STANDARD,UNKNOWN
70001628,https://arena.nafc.org.au/tracking/api/ext/currentLocations/70001628,FIXED_WING,B166 C-GVFT Field Air (RJ85),2021-03-09T12:25:47+1100,2021-03-09T12:26:33+1100,49.029433,-122.37358,0,140,50,EVT_STANDARD,UNKNOWN
C15000006,https://arena.nafc.org.au/tracking/api/ext/currentLocations/C15000006,HELICOPTER,HT201 VH-VRP NSW RFS,2022-07-22T11:44:23+1000,2022-07-22T11:45:31+1000,-33.9171714387757,150.993597744369,0,0,10,EVT_STARTUP,UNKNOWN
I14000003,https://arena.nafc.org.au/tracking/api/ext/currentLocations/I14000003,HELICOPTER,HT337 VH-NEN Kestrel Aviation,2022-06-22T12:15:39+1000,2022-06-22T12:15:46+1000,-36.8987991481662,145.180817323637,0,0,155,EVT_SCHEDULED,WATER
300234060967550,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060967550,VEHICLE,Kenworth 904 - XO Aviation,2020-04-15T15:29:01+1000,2020-04-15T15:29:11+1000,-12.4684316666667,130.984193333333,0,0,46,EVT_STANDARD,
300234060751410,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060751410,VEHICLE,XO04CA Aircair Kenworth T410,2021-10-30T17:31:52+1100,2021-10-30T17:32:00+1100,-29.39767,149.875648333333,0,129,205,EVT_STANDARD,UNKNOWN
300034013635780,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013635780,VEHICLE,McDermott 07 - Scania - 533-VDH,2022-07-20T13:20:29+1000,2022-07-20T13:20:39+1000,-26.4002166666667,152.909633333333,0,241,122,EVT_STANDARD,UNKNOWN
300234064229420,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064229420,FIXED_WING,VH-FFU (AT-802AF),2021-01-11T16:42:50+1100,2021-01-11T16:43:02+1100,-29.49429,149.85043,0,0,226,EVT_STANDARD,RETARDANT
300434063323250,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063323250,VEHICLE,Orange Heli Tanker 1,2020-07-21T11:55:56+1000,2020-07-21T18:31:27+1000,-33.35107,149.08624,1,0,975,EVT_SHUTDOWN,UNKNOWN
300434063482030,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063482030,HELICOPTER,Beck 4,2022-07-22T12:51:00+1000,2022-07-22T12:51:11+1000,-39.40932,174.30284,0,0,239,EVT_SHUTDOWN,UNKNOWN
K12206156,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K12206156,HELICOPTER,VH-LSV,2022-07-21T23:38:04+1000,2022-07-21T23:38:14+1000,-10.5891516633757,142.295084546825,0,0,20,EVT_ENGINEOFF,UNKNOWN
300434063353740,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063353740,HELICOPTER,FB706 - VH-OSS - Osborne Aviation,2022-07-10T14:22:42+1000,2022-07-10T14:22:50+1000,-40.81098,145.25863,0,0,18,EVT_SHUTDOWN,UNKNOWN
300434063325320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063325320,HELICOPTER,HT336 VH-EJL Forest Air,2022-04-20T15:50:00+1000,2022-04-20T15:50:04+1000,-35.90689,146.91281,1,12,237,EVT_STANDARD,UNKNOWN
300034013307450,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013307450,VEHICLE,x GAM Fuel Truck 3	000,2022-07-06T11:40:00+1000,2022-07-06T11:40:20+1000,-35.8712833333333,140.069916666667,0,209,29,EVT_STANDARD,UNKNOWN
300434062097690,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062097690,VEHICLE,TRECK3,2022-05-15T12:44:31+1000,2022-05-15T12:46:22+1000,-33.74218,149.9277,0,0,1193,EVT_SHUTDOWN,UNKNOWN
300234063746510,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063746510,VEHICLE,x HAB Fuel Truck 3	000,2022-07-15T14:20:31+1000,2022-07-15T14:20:36+1000,-34.0243166666667,138.524533333333,10,354,176,EVT_STANDARD,UNKNOWN
300234060929900,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060929900,VEHICLE,AR7943 XFW421 Aero Refuellers,2021-09-02T11:02:48+1000,2021-09-02T11:03:03+1000,-29.7588083333333,153.028223333333,0,0,31,EVT_STANDARD,UNKNOWN
300234067402710,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067402710,FIXED_WING,B223 VH-CVF Fred Fahey,2022-06-27T09:50:44+1000,2022-06-27T09:50:55+1000,-33.84646,148.651,0,0,305,EVT_STANDARD,WATER
300034013937090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013937090,HELICOPTER,VH-NPI ��� Osborne Aviation,2021-07-12T08:30:00+1000,2021-07-12T08:30:33+1000,-26.79917,153.109126666667,0,349,20,EVT_STANDARD,UNKNOWN
F17000053,https://arena.nafc.org.au/tracking/api/ext/currentLocations/F17000053,HELICOPTER,HT227 VH-FHD Helitreck,2022-07-22T10:05:19+1000,2022-07-22T10:05:23+1000,-9.44859383847098,147.218421805179,0,0,60,EVT_ENGINEOFF,UNKNOWN
J14000016,https://arena.nafc.org.au/tracking/api/ext/currentLocations/J14000016,FIXED_WING,VH-CXJ,2022-06-18T01:32:34+1000,2022-06-18T02:03:09+1000,38.8184508329168,-104.720358918911,0,0,1860,EVT_STARTUP,UNKNOWN
300234063186170,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063186170,FIXED_WING,B355 VH-ZJZ AGAIR,2022-06-10T11:11:55+1000,2022-06-10T11:12:32+1000,-38.02408,144.48149,0,188,27,EVT_ENGINEOFF,FOAM
K16000017,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K16000017,HELICOPTER,HT343 VH EQW Forest Air,2022-03-17T10:54:21+1100,2022-03-17T10:54:23+1100,-35.9070845218624,146.912719710361,0,0,220,EVT_SCHEDULED,UNKNOWN
J11102843,https://arena.nafc.org.au/tracking/api/ext/currentLocations/J11102843,HELICOPTER,VH-NDY FB807,2021-11-04T08:22:58+1100,2021-11-04T08:23:13+1100,-12.4255859497003,130.897968029491,0,0,35,EVT_SCHEDULED,UNKNOWN
H18000005,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H18000005,HELICOPTER,HT345 VH-NNN Kestrel Aviation,2022-01-09T11:05:40+1100,2022-01-09T11:05:43+1100,-36.8992658525487,145.180736857366,0,0,150,EVT_ENGINEOFF,UNKNOWN
300234067947510,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067947510,HELICOPTER,FB283 VH-XGC Aerologistics,2022-07-08T08:51:44+1000,2022-07-08T08:53:04+1000,-32.8793549537659,151.728572845459,0,166,33,EVT_SHUTDOWN,UNKNOWN
300434061577650,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434061577650,HELICOPTER,ZK-HJO,2022-07-20T13:29:58+1000,2022-07-20T13:30:06+1000,-45.38111,167.76317,0,0,265,EVT_SHUTDOWN,UNKNOWN
300034013805330,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013805330,HELICOPTER,FB285 VH-EGJ Skyline Aviation Group,2020-08-31T15:55:40+1000,2020-08-31T15:56:38+1000,-32.7794566666667,151.341843333333,0,291,70,EVT_STANDARD,UNKNOWN
H19000002,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H19000002,HELICOPTER,FB200 VH-NFO NSW RFS,2022-03-31T16:11:10+1100,2022-03-31T16:11:16+1100,-33.9174057220639,150.993738338258,0,0,25,EVT_ENGINEOFF,UNKNOWN
300234066919100,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066919100,HELICOPTER,FB227 VH-TSV - Touchdown Helicopters,2022-07-15T12:47:55+1000,2022-07-15T12:47:59+1000,-34.55934,150.789803333333,0,0,10,EVT_STANDARD,UNKNOWN
300434062572580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062572580,HELICOPTER,FB223 VH-PTH Heli Surveys,2020-11-20T08:55:44+1100,2020-11-20T08:55:47+1100,-36.42842,148.59806,0,0,1039,EVT_SHUTDOWN,UNKNOWN
300234063266570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063266570,HELICOPTER,HT470 N9FH Kestrel Aviation,2020-12-31T06:42:00+1100,2020-12-31T06:43:05+1100,43.5708116666667,-116.232218333333,0,0,878,EVT_STANDARD,UNKNOWN
300234066336790,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066336790,HELICOPTER,HT335 N281JL McDermott DV,2022-07-22T06:11:32+1000,2022-07-22T06:11:44+1000,38.16276,21.4241,0,0,0,EVT_STARTUP,WATER
300234062676820,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062676820,HEARTBEAT,SPIYQ72VW56D6,2022-01-12T11:09:10+1100,2022-01-12T11:10:30+1100,-37.980035,145.094778333333,0,0,15,EVT_STANDARD,UNKNOWN
300434062066470,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062066470,HELICOPTER,FB207 VH-ONT Fleet/Commercial,2022-07-22T13:47:20+1000,2022-07-22T13:47:45+1000,-30.52959,151.61841,0,0,1088,EVT_STARTUP,UNKNOWN
300434063013560,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063013560,HELICOPTER,VH-UTG,2022-07-14T11:02:04+1000,2022-07-14T11:03:19+1000,-36.07293,146.95226,0,0,171,EVT_SHUTDOWN,UNKNOWN
300234065059140,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065059140,VEHICLE,XN97RT,2022-07-22T13:02:20+1000,2022-07-22T13:11:20+1000,-35.270325,148.242535,0,0,246,EVT_STANDARD,UNKNOWN
300234063128180,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063128180,VEHICLE,FB327 Refueller Microflite,2020-02-22T16:47:20+1100,2020-02-22T16:47:55+1100,-36.5443533333333,145.998258333333,50,9,184,EVT_STANDARD,
300234060136930,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060136930,FIXED_WING,B242 VH-UHN Skycroppers,2020-07-04T12:18:31+1000,2020-07-04T12:18:39+1000,-34.2573416666667,146.057511666667,0,0,144,EVT_STANDARD,UNKNOWN
B21000011,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B21000011,HELICOPTER,HT205 VH-NPV NSW RFS,2022-07-19T08:40:55+1000,2022-07-19T08:41:23+1000,-33.9170409416271,150.993877813129,0,0,160,EVT_SCHEDULED,UNKNOWN
A13222293,https://arena.nafc.org.au/tracking/api/ext/currentLocations/A13222293,HELICOPTER,VH-CQJ,2022-07-22T09:28:14+1000,2022-07-22T09:28:27+1000,-21.1743980285635,149.179222388082,0,0,15,EVT_ENGINEOFF,UNKNOWN
300234064223080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064223080,FIXED_WING,B353 VH-FZU Field Air (AT-802AF),2022-07-06T16:04:56+1000,2022-07-06T16:05:12+1000,-35.65526,145.56411,0,282,113,EVT_ENGINEOFF,WATER
300434062785250,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062785250,HELICOPTER,FB734 VH-ULT Tasmanian Helicopters,2020-12-16T11:28:36+1100,2020-12-16T11:28:40+1100,-41.21866,146.41733,0,0,38,EVT_SHUTDOWN,UNKNOWN
300234060925910,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060925910,VEHICLE,AR-7013 - 1If-4KF - Aero Refuellers,2021-03-09T05:26:14+1100,2021-03-09T05:26:22+1100,-33.9007666666667,151.076983333333,0,0,15,EVT_STANDARD,UNKNOWN
300434063826600,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063826600,HELICOPTER,FB510 VH-SGK Helifarm,2022-07-22T13:24:30+1000,2022-07-22T13:27:37+1000,-31.75123,140.51405,0,0,130,EVT_STANDARD,UNKNOWN
300434062165100,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062165100,HELICOPTER,VH-IQB,2022-07-21T15:11:15+1000,2022-07-21T15:11:34+1000,-34.55928,150.78985,0,0,51,EVT_SHUTDOWN,UNKNOWN
300434062570580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062570580,HELICOPTER,FB308 VH-KHQ Kestrel Aviation,2021-06-08T15:11:30+1000,2021-06-08T15:11:34+1000,-17.92969,145.9385,0,0,20,EVT_STANDARD,UNKNOWN
300434062580360,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062580360,VEHICLE,Landcruiser CD49DN,2020-01-02T10:52:52+1100,2020-01-02T10:57:59+1100,-13.52648,131.01232,1,0,168,EVT_STARTUP,
300434063868080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063868080,HELICOPTER,FB325 (VH-ZXX),2022-07-13T11:03:00+1000,2022-07-13T11:03:11+1000,-37.72152,144.89322,0,0,98,EVT_STANDARD,UNKNOWN
60:30:D4:D7:94:B6,https://arena.nafc.org.au/tracking/api/ext/currentLocations/60:30:D4:D7:94:B6,VEHICLE,Refueller HT345 Kestrel Aviation,2021-03-17T10:41:11+1100,2021-03-17T10:41:12+1100,-36.89882411,145.18143499,0,0,143,EVT_CHECKIN,UNKNOWN
B14000036,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B14000036,HELICOPTER,HT733 N154AC,2021-12-09T22:42:06+1100,2021-12-09T22:43:16+1100,38.1075134790008,23.7808141185794,0,0,245,EVT_STARTUP,UNKNOWN
300234011196130,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011196130,HELICOPTER,HT422 VH-UEE SP Calibre,2022-07-22T13:23:30+1000,2022-07-22T13:23:42+1000,-10.5693683333333,142.225836666667,0,0,17,EVT_STANDARD,UNKNOWN
300234067572080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067572080,VEHICLE,BI72ZL - S-Line - Heli Surveys,2020-04-25T17:54:00+1000,2020-04-25T17:54:10+1000,-36.4292,148.59845,0,0,1050,EVT_STANDARD,
300234061426210,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061426210,VEHICLE,FS8 Western Star,2020-09-10T10:08:10+1000,2020-09-10T10:08:18+1000,-32.6015,149.595333333333,0,0,474,EVT_STANDARD,UNKNOWN
300434063644390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063644390,VEHICLE,AS223 Airspace Fuel,2022-07-16T15:05:49+1000,2022-07-16T15:06:01+1000,-23.4041,119.58545,0,0,611,EVT_SHUTDOWN,UNKNOWN
300434063950200,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063950200,HELICOPTER,HT422 VH-UEE RA Calibre,2022-06-27T16:18:15+1000,2022-06-27T16:18:31+1000,-23.59721,148.15855,0,0,225,EVT_STANDARD,UNKNOWN
K15000012,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K15000012,HELICOPTER,HT342 N194AC,2021-10-09T15:22:06+1100,2021-10-09T15:23:01+1100,38.0729415438456,23.5640889937295,0,0,40,EVT_STARTUP,UNKNOWN
B8:F1:2A:3E:E7:E5,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B8:F1:2A:3E:E7:E5,VEHICLE,Refueller VH-XCN HT249 Kestrel Aviation,2022-03-24T13:03:10+1100,2022-03-24T13:03:10+1100,-36.89886907,145.18142985,0,0,145,EVT_CHECKIN,UNKNOWN
300434063115830,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063115830,HELICOPTER,FB326 VH-LEY Forest Air,2022-05-31T14:15:56+1000,2022-05-31T14:16:04+1000,-35.90684,146.91253,0,0,237,EVT_SHUTDOWN,UNKNOWN
300434063436970,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063436970,HELICOPTER,ZK-HWQ,2022-07-19T13:54:49+1000,2022-07-19T13:54:59+1000,-45.862,170.363,0,0,37,EVT_SHUTDOWN,UNKNOWN
300125060373070,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300125060373070,HELICOPTER,HT275 C-FWTY United Aero,2022-03-19T11:30:21+1100,2022-03-19T11:31:20+1100,-34.0401762701084,150.687164705002,0,0,97,EVT_STARTUP,UNKNOWN
L18000010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L18000010,HELICOPTER,HT739 N247AC,2020-12-11T16:35:56+1100,2020-12-11T16:36:47+1100,-33.9222015119255,150.983213349927,0,0,10,EVT_STARTUP,UNKNOWN
300234060413310,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060413310,HELICOPTER,FB442 VH-VHU Nautilus Aviation,2019-12-17T16:32:00+1100,2019-12-17T16:32:58+1100,-16.871325,145.737595,0,0,10,EVT_STANDARD,
300434063641430,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063641430,VEHICLE,AO Region 1 Air Spt,2022-07-21T14:19:17+1000,2022-07-21T14:19:24+1000,-35.04854,138.66738,0,0,422,EVT_SHUTDOWN,UNKNOWN
300234064321450,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064321450,VEHICLE,SHS01-BZ37XD-SydHeli Aero Refuellers,2021-10-26T14:11:14+1100,2021-10-26T14:11:49+1100,-34.81721,138.94004,1,0,392,EVT_STARTUP,UNKNOWN
300234066759160,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066759160,HELICOPTER,HT408 VH-SUW McDermott DV,2022-06-13T12:29:48+1000,2022-06-13T12:29:59+1000,-26.29133,152.7051,0,63,78,EVT_ENGINEOFF,WATER
300234064322310,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064322310,HELICOPTER,FB300 (VH-XXW),2020-10-22T12:54:00+1100,2020-10-22T12:54:48+1100,-37.9719833333333,145.092948333333,0,0,25,EVT_STANDARD,UNKNOWN
300434064550320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064550320,FIXED_WING,VH-NTZ,2022-07-08T13:04:47+1000,2022-07-08T13:05:23+1000,-13.05511,131.0347,1,0,107,EVT_SHUTDOWN,UNKNOWN
J17000015,https://arena.nafc.org.au/tracking/api/ext/currentLocations/J17000015,HELICOPTER,HT267 VH-UAN United Aero,2020-06-22T15:42:30+1000,2020-06-22T15:42:33+1000,-34.0398235510938,150.687010452035,0,0,75,EVT_SCHEDULED,UNKNOWN
70007038,https://arena.nafc.org.au/tracking/api/ext/currentLocations/70007038,HELICOPTER,HT408 C-GOOB McDermott,2020-08-11T08:11:54+1000,2020-08-11T08:12:47+1000,51.071063,-93.79606,0,342,380,EVT_STANDARD,UNKNOWN
300025010423210,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010423210,HELICOPTER,HTK348 C-FXEC Coulson Aviation,2021-12-15T10:03:02+1100,2021-12-15T10:03:57+1100,-37.0786396907949,146.123816139925,0,0,351,EVT_SHUTDOWN,UNKNOWN
300234065460280,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065460280,HELICOPTER,FB208 (VH-XXM) Microflite,2020-07-15T12:43:06+1000,2020-07-15T12:43:18+1000,-37.9723416666667,145.09334,0,0,33,EVT_STANDARD,UNKNOWN
300234062844130,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062844130,VEHICLE,McDermott 04 - Volvo - 370-HHF,2020-12-22T17:24:18+1100,2020-12-22T17:24:31+1100,-27.608035,152.910968333333,92,64,18,EVT_STANDARD,UNKNOWN
300234060299000,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060299000,VEHICLE,FFAS4 MCK-470 Fred Fahey,2021-01-26T19:08:43+1100,2021-01-26T19:10:03+1100,-33.84655,148.65174,0,0,0,EVT_STANDARD,UNKNOWN
DST005ED3241,https://arena.nafc.org.au/tracking/api/ext/currentLocations/DST005ED3241,HEARTBEAT,PORT DENISON  R1,2021-03-06T16:22:48+1100,2021-03-06T16:23:18+1100,-29.2738888888889,114.918333333333,4,19,0,EVT_STANDARD,UNKNOWN
300234063930410,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063930410,FIXED_WING,B587 VH-OUJ Aerotech,2021-11-10T14:35:51+1100,2021-11-10T14:36:04+1100,-34.78647,138.63446,0,210,16,EVT_ENGINEOFF,WATER
300234064220390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064220390,FIXED_WING,B589 VH-OUC Aerotech,2021-11-23T13:42:26+1100,2021-11-23T13:42:37+1100,-34.78616,138.63473,0,216,19,EVT_ENGINEOFF,FOAM
300234066752050,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066752050,HELICOPTER,HT673 N214LJ McDermott DV,2022-07-21T04:01:40+1000,2022-07-21T04:01:55+1000,38.0637,23.56426,0,351,17,EVT_STANDARD,WATER
300234060462230,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060462230,VEHICLE,T3903 - YN23CA - Aero Refuellers,2021-02-19T08:22:37+1100,2021-02-19T08:22:43+1100,-33.9627,151.217581666667,2,30,16,EVT_STANDARD,UNKNOWN
300234060135920,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060135920,VEHICLE,TRECK2,2022-04-15T11:46:06+1000,2022-04-15T11:46:21+1000,-33.74225,149.927516666667,1,199,1213,EVT_STANDARD,UNKNOWN
300234067138630,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067138630,HELICOPTER,HT417 VH-SUH McDermott DV exN49732,2022-03-30T14:54:49+1100,2022-03-30T14:54:58+1100,-33.91752,150.99499,0,335,31,EVT_STANDARD,WATER
H17000052,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H17000052,HELICOPTER,HT341 N243AC,2021-12-10T22:13:51+1100,2021-12-10T22:14:01+1100,38.1075134790008,23.7802133036168,0,0,245,EVT_SCHEDULED,UNKNOWN
300434064247010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064247010,VEHICLE,XC89CW-P305-T605 / Techfuel,2022-07-14T18:05:34+1000,2022-07-14T18:05:43+1000,-33.84195,150.88326,0,0,52,EVT_SHUTDOWN,UNKNOWN
300234063832350,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063832350,FIXED_WING,B586 VH-OUB Aerotech,2021-11-07T06:51:42+1100,2021-11-07T06:52:48+1100,-34.78962,138.63124,35,37,14,EVT_STANDARD,FOAM
L15000240,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L15000240,FIXED_WING,N294EA Erickson Aero Tanker,2022-07-22T11:30:27+1000,2022-07-22T11:31:56+1000,42.3760471456065,-122.879708154197,0,0,405,EVT_STARTUP,WATER
F17000056,https://arena.nafc.org.au/tracking/api/ext/currentLocations/F17000056,HELICOPTER,HT212 VH-NBN Fleet/Commercial,2022-06-08T10:09:56+1000,2022-06-08T10:10:02+1000,-27.2070108447127,153.071387546393,0,0,25,EVT_SCHEDULED,UNKNOWN
300234060606710,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060606710,FIXED_WING,B429 - VH-NFD - Precision Aerial,2021-10-24T11:10:41+1100,2021-10-24T11:10:50+1100,-28.9679333333333,149.05205,0,30,168,EVT_STANDARD,UNKNOWN
300434062092440,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062092440,HELICOPTER,ZK-HAH,2022-07-20T11:13:50+1000,2022-07-20T11:14:46+1000,-44.63365,168.92715,0,0,329,EVT_SHUTDOWN,UNKNOWN
L19000081,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L19000081,FIXED_WING,VH-PVR,2022-07-14T15:15:34+1000,2022-07-14T15:15:42+1000,-37.7199091827842,144.898766948264,0,0,95,EVT_SCHEDULED,UNKNOWN
