type,type,type,.features[].geometry.coordinates[],imei,url,assetType,assetRegistration,transmitted,received,speed,track,events
,Feature,Point,145.1808;-36.8988;150,J18000003,https://arena.nafc.org.au/tracking/api/ext/currentLocations/J18000003?geojson=true,HELICOPTER,HT332 VH-KAC Kestrel Aviation,2022-07-22T12:18:54+1000,2022-07-22T14:06:45+1000,0,0,EVT_HOVER
,Feature,Point,150.994;-33.9167;45,I17000143,https://arena.nafc.org.au/tracking/api/ext/currentLocations/I17000143?geojson=true,HELICOPTER,HT294 VH-TNG Truenorth Helicopters,2022-07-25T14:29:34+1000,2022-07-25T14:29:41+1000,0,0,EVT_SCHEDULED
,Feature,Point,117.8048;-34.9462;60,300234064221320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064221320?geojson=true,FIXED_WING,FB610 VH-JID Dunn Aviation,2022-01-03T10:13:37+1100,2022-01-03T10:13:51+1100,0,60,EVT_ENGINEOFF
,Feature,Point,150.834;-32.0378;237,300234030139260,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234030139260?geojson=true,FIXED_WING,B219 VH-FNA Pays Air Service FIREBOSS,2022-07-01T09:25:29+1000,2022-07-01T09:26:09+1000,0,0,EVT_STANDARD
,Feature,Point,138.9276;-34.9919;451,300434063116870,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063116870?geojson=true,VEHICLE,T4158-6835S-Aero Refuellers HT730 Aircrane,2021-12-01T16:00:32+1100,2021-12-01T16:00:35+1100,1,0,EVT_SHUTDOWN
,Feature,Point,149.3799;-35.9855;1158,300025010529170,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010529170?geojson=true,FIXED_WING,B134 N134CG Coulson Aviation,2020-01-23T13:15:03+1100,2020-01-23T13:15:53+1100,208,227,EVT_INFLIGHT
,Feature,Point,142.741;-37.0691;207,300434063779230,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063779230?geojson=true,FIXED_WING,BD273 VH-LVG AGAIR,2022-04-30T16:48:10+1000,2022-04-30T16:48:13+1000,0,0,EVT_SHUTDOWN
,Feature,Point,138.94;-34.8172;382,300234065690590,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065690590?geojson=true,VEHICLE,AR7959 - XBR496 - Aero Refuellers ,2022-02-03T15:34:31+1100,2022-02-03T15:42:29+1100,1,0,EVT_SHUTDOWN
,Feature,Point,140.7389;-36.9572;35,300234061422240,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061422240?geojson=true,VEHICLE,AO R5 Air Spt,2020-11-10T14:37:18+1100,2020-11-10T14:37:25+1100,0,264,EVT_STANDARD
,Feature,Point,151.4355;-33.0661;15,300234061759890,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061759890?geojson=true,HELICOPTER,FB289 VH-JFN National,2022-07-25T13:28:56+1000,2022-07-25T13:29:09+1000,1,102,EVT_STANDARD
,Feature,Point,172.5285;-43.4829;73,300434062788430,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062788430?geojson=true,HELICOPTER,ZK-HTV,2022-07-25T07:18:00+1000,2022-07-25T07:18:22+1000,0,0,EVT_STANDARD
,Feature,Point,-72.4134;-37.128;120,M13000068,https://arena.nafc.org.au/tracking/api/ext/currentLocations/M13000068?geojson=true,HELICOPTER,N948CH,2020-02-02T23:41:41+1100,2020-02-02T23:41:32+1100,0,0,EVT_SCHEDULED
,Feature,Point,148.1794;-23.4934;181,300234064221400,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064221400?geojson=true,FIXED_WING,B436 VH-JQW CHAS,2022-04-11T09:00:28+1000,2022-04-11T09:00:40+1000,0,20,EVT_ENGINEOFF
,Feature,Point,131.0333;-13.0557;125,300434063646700,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063646700?geojson=true,HELICOPTER,FB502 (SA) FB802(NT) VH-HQL,2022-07-21T17:47:00+1000,2022-07-21T17:47:11+1000,0,0,EVT_STANDARD
,Feature,Point,150.9936;-33.9172;25,C15000006,https://arena.nafc.org.au/tracking/api/ext/currentLocations/C15000006?geojson=true,HELICOPTER,HT201 VH-VRP NSW RFS,2022-07-26T10:40:50+1000,2022-07-26T10:41:17+1000,0,0,EVT_SCHEDULED
,Feature,Point,-122.3736;49.0294;50,70001628,https://arena.nafc.org.au/tracking/api/ext/currentLocations/70001628?geojson=true,FIXED_WING,B166 C-GVFT Field Air (RJ85),2021-03-09T12:25:47+1100,2021-03-09T12:26:33+1100,0,140,EVT_STANDARD
,Feature,Point,145.1808;-36.8988;155,I14000003,https://arena.nafc.org.au/tracking/api/ext/currentLocations/I14000003?geojson=true,HELICOPTER,HT337 VH-NEN Kestrel Aviation,2022-06-22T12:15:39+1000,2022-06-22T12:15:46+1000,0,0,EVT_SCHEDULED
,Feature,Point,130.9842;-12.4684;46,300234060967550,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060967550?geojson=true,VEHICLE,Kenworth 904 - XO Aviation,2020-04-15T15:29:01+1000,2020-04-15T15:29:11+1000,0,0,EVT_STANDARD
,Feature,Point,149.8756;-29.3977;205,300234060751410,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060751410?geojson=true,VEHICLE,XO04CA Aircair Kenworth T410,2021-10-30T17:31:52+1100,2021-10-30T17:32:00+1100,0,129,EVT_STANDARD
,Feature,Point,152.9096;-26.4002;122,300034013635780,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013635780?geojson=true,VEHICLE,McDermott 07 - Scania - 533-VDH,2022-07-20T13:20:29+1000,2022-07-20T13:20:39+1000,0,241,EVT_STANDARD
,Feature,Point,149.8504;-29.4943;226,300234064229420,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064229420?geojson=true,FIXED_WING,VH-FFU (AT-802AF),2021-01-11T16:42:50+1100,2021-01-11T16:43:02+1100,0,0,EVT_STANDARD
,Feature,Point,149.0862;-33.3511;975,300434063323250,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063323250?geojson=true,VEHICLE,Orange Heli Tanker 1,2020-07-21T11:55:56+1000,2020-07-21T18:31:27+1000,1,0,EVT_SHUTDOWN
,Feature,Point,142.2947;-10.5889;15,K12206156,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K12206156?geojson=true,HELICOPTER,VH-LSV,2022-07-25T20:32:23+1000,2022-07-25T20:32:31+1000,0,0,EVT_ENGINEOFF
,Feature,Point,145.2586;-40.811;18,300434063353740,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063353740?geojson=true,HELICOPTER,FB706 - VH-OSS - Osborne Aviation,2022-07-10T14:22:42+1000,2022-07-10T14:22:50+1000,0,0,EVT_SHUTDOWN
,Feature,Point,174.3029;-39.4093;246,300434063482030,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063482030?geojson=true,HELICOPTER,Beck 4,2022-07-23T11:03:33+1000,2022-07-23T11:03:41+1000,0,0,EVT_SHUTDOWN
,Feature,Point,146.9128;-35.9069;237,300434063325320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063325320?geojson=true,HELICOPTER,HT336 VH-EJL Forest Air,2022-04-20T15:50:00+1000,2022-04-20T15:50:04+1000,1,12,EVT_STANDARD
,Feature,Point,140.0699;-35.8713;29,300034013307450,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013307450?geojson=true,VEHICLE,x GAM Fuel Truck 3	000,2022-07-06T11:40:00+1000,2022-07-06T11:40:20+1000,0,209,EVT_STANDARD
,Feature,Point,149.9277;-33.7422;1193,300434062097690,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062097690?geojson=true,VEHICLE,TRECK3,2022-05-15T12:44:31+1000,2022-05-15T12:46:22+1000,0,0,EVT_SHUTDOWN
,Feature,Point,138.5245;-34.0243;176,300234063746510,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063746510?geojson=true,VEHICLE,x HAB Fuel Truck 3	000,2022-07-15T14:20:31+1000,2022-07-15T14:20:36+1000,10,354,EVT_STANDARD
,Feature,Point,153.0282;-29.7588;31,300234060929900,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060929900?geojson=true,VEHICLE,AR7943 XFW421 Aero Refuellers,2021-09-02T11:02:48+1000,2021-09-02T11:03:03+1000,0,0,EVT_STANDARD
,Feature,Point,148.651;-33.8465;305,300234067402710,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067402710?geojson=true,FIXED_WING,B223 VH-CVF Fred Fahey,2022-06-27T09:50:44+1000,2022-06-27T09:50:55+1000,0,0,EVT_STANDARD
,Feature,Point,153.1091;-26.7992;20,300034013937090,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013937090?geojson=true,HELICOPTER,VH-NPI ��� Osborne Aviation,2021-07-12T08:30:00+1000,2021-07-12T08:30:33+1000,0,349,EVT_STANDARD
,Feature,Point,147.2184;-9.4486;60,F17000053,https://arena.nafc.org.au/tracking/api/ext/currentLocations/F17000053?geojson=true,HELICOPTER,HT227 VH-FHD Helitreck,2022-07-22T10:05:19+1000,2022-07-22T10:05:23+1000,0,0,EVT_ENGINEOFF
,Feature,Point,-104.7204;38.8185;1860,J14000016,https://arena.nafc.org.au/tracking/api/ext/currentLocations/J14000016?geojson=true,FIXED_WING,VH-CXJ,2022-06-18T01:32:34+1000,2022-06-18T02:03:09+1000,0,0,EVT_STARTUP
,Feature,Point,144.4815;-38.0241;27,300234063186170,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063186170?geojson=true,FIXED_WING,B355 VH-ZJZ AGAIR,2022-06-10T11:11:55+1000,2022-06-10T11:12:32+1000,0,188,EVT_ENGINEOFF
,Feature,Point,146.9127;-35.9071;220,K16000017,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K16000017?geojson=true,HELICOPTER,HT343 VH EQW Forest Air,2022-03-17T10:54:21+1100,2022-03-17T10:54:23+1100,0,0,EVT_SCHEDULED
,Feature,Point,130.898;-12.4256;35,J11102843,https://arena.nafc.org.au/tracking/api/ext/currentLocations/J11102843?geojson=true,HELICOPTER,VH-NDY FB807,2021-11-04T08:22:58+1100,2021-11-04T08:23:13+1100,0,0,EVT_SCHEDULED
,Feature,Point,145.1807;-36.8993;150,H18000005,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H18000005?geojson=true,HELICOPTER,HT345 VH-NNN Kestrel Aviation,2022-01-09T11:05:40+1100,2022-01-09T11:05:43+1100,0,0,EVT_ENGINEOFF
,Feature,Point,151.7286;-32.8794;33,300234067947510,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067947510?geojson=true,HELICOPTER,FB283 VH-XGC Aerologistics,2022-07-08T08:51:44+1000,2022-07-08T08:53:04+1000,0,166,EVT_SHUTDOWN
,Feature,Point,167.5314;-45.5529;541,300434061577650,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434061577650?geojson=true,HELICOPTER,ZK-HJO,2022-07-26T13:16:30+1000,2022-07-26T13:16:59+1000,187,181,EVT_STANDARD
,Feature,Point,151.3418;-32.7795;70,300034013805330,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300034013805330?geojson=true,HELICOPTER,FB285 VH-EGJ Skyline Aviation Group,2020-08-31T15:55:40+1000,2020-08-31T15:56:38+1000,0,291,EVT_STANDARD
,Feature,Point,150.9937;-33.9174;25,H19000002,https://arena.nafc.org.au/tracking/api/ext/currentLocations/H19000002?geojson=true,HELICOPTER,FB200 VH-NFO NSW RFS,2022-03-31T16:11:10+1100,2022-03-31T16:11:16+1100,0,0,EVT_ENGINEOFF
,Feature,Point,150.7898;-34.5596;13,300234066919100,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066919100?geojson=true,HELICOPTER,FB227 VH-TSV - Touchdown Helicopters,2022-07-24T11:26:54+1000,2022-07-24T11:27:19+1000,0,0,EVT_STANDARD
,Feature,Point,148.5981;-36.4284;1039,300434062572580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062572580?geojson=true,HELICOPTER,FB223 VH-PTH Heli Surveys,2020-11-20T08:55:44+1100,2020-11-20T08:55:47+1100,0,0,EVT_SHUTDOWN
,Feature,Point,-116.2322;43.5708;878,300234063266570,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063266570?geojson=true,HELICOPTER,HT470 N9FH Kestrel Aviation,2020-12-31T06:42:00+1100,2020-12-31T06:43:05+1100,0,0,EVT_STANDARD
,Feature,Point,145.0948;-37.98;15,300234062676820,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062676820?geojson=true,HEARTBEAT,SPIYQ72VW56D6,2022-01-12T11:09:10+1100,2022-01-12T11:10:30+1100,0,0,EVT_STANDARD
,Feature,Point,21.4242;38.1627;12,300234066336790,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066336790?geojson=true,HELICOPTER,HT335 N281JL McDermott DV,2022-07-26T00:03:44+1000,2022-07-26T00:03:48+1000,0,324,EVT_ENGINEOFF
,Feature,Point,151.6182;-30.5296;1091,300434062066470,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062066470?geojson=true,HELICOPTER,FB207 VH-ONT Fleet/Commercial,2022-07-25T13:15:15+1000,2022-07-25T13:15:25+1000,0,0,EVT_STANDARD
,Feature,Point,146.9523;-36.0729;171,300434063013560,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063013560?geojson=true,HELICOPTER,VH-UTG,2022-07-14T11:02:04+1000,2022-07-14T11:03:19+1000,0,0,EVT_SHUTDOWN
,Feature,Point,148.2425;-35.2703;246,300234065059140,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065059140?geojson=true,VEHICLE,XN97RT,2022-07-22T13:02:20+1000,2022-07-22T13:11:20+1000,0,0,EVT_STANDARD
,Feature,Point,145.9983;-36.5444;184,300234063128180,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234063128180?geojson=true,VEHICLE,FB327 Refueller Microflite,2020-02-22T16:47:20+1100,2020-02-22T16:47:55+1100,50,9,EVT_STANDARD
,Feature,Point,146.0575;-34.2573;144,300234060136930,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060136930?geojson=true,FIXED_WING,B242 VH-UHN Skycroppers,2020-07-04T12:18:31+1000,2020-07-04T12:18:39+1000,0,0,EVT_STANDARD
,Feature,Point,150.9932;-33.9177;-25,B21000011,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B21000011?geojson=true,HELICOPTER,HT205 VH-NPV NSW RFS,2022-07-25T09:18:09+1000,2022-07-25T09:18:57+1000,0,0,EVT_STARTUP
,Feature,Point,147.6221;-22.7759;275,A13222293,https://arena.nafc.org.au/tracking/api/ext/currentLocations/A13222293?geojson=true,HELICOPTER,VH-CQJ,2022-07-26T13:16:01+1000,2022-07-26T13:16:07+1000,0,0,EVT_ENGINEON
,Feature,Point,145.5641;-35.6553;113,300234064223080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064223080?geojson=true,FIXED_WING,B353 VH-FZU Field Air (AT-802AF),2022-07-06T16:04:56+1000,2022-07-06T16:05:12+1000,0,282,EVT_ENGINEOFF
,Feature,Point,146.4173;-41.2187;38,300434062785250,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062785250?geojson=true,HELICOPTER,FB734 VH-ULT Tasmanian Helicopters,2020-12-16T11:28:36+1100,2020-12-16T11:28:40+1100,0,0,EVT_SHUTDOWN
,Feature,Point,151.077;-33.9008;15,300234060925910,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060925910?geojson=true,VEHICLE,AR-7013 - 1If-4KF - Aero Refuellers,2021-03-09T05:26:14+1100,2021-03-09T05:26:22+1100,0,0,EVT_STANDARD
,Feature,Point,140.7249;-36.9795;60,300434063826600,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063826600?geojson=true,HELICOPTER,FB510 VH-SGK Helifarm,2022-07-24T15:33:53+1000,2022-07-24T15:34:00+1000,0,0,EVT_SHUTDOWN
,Feature,Point,150.7899;-34.5593;51,300434062165100,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062165100?geojson=true,HELICOPTER,VH-IQB,2022-07-21T15:11:15+1000,2022-07-21T15:11:34+1000,0,0,EVT_SHUTDOWN
,Feature,Point,145.9385;-17.9297;20,300434062570580,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062570580?geojson=true,HELICOPTER,FB308 VH-KHQ Kestrel Aviation,2021-06-08T15:11:30+1000,2021-06-08T15:11:34+1000,0,0,EVT_STANDARD
,Feature,Point,131.0123;-13.5265;168,300434062580360,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434062580360?geojson=true,VEHICLE,Landcruiser CD49DN,2020-01-02T10:52:52+1100,2020-01-02T10:57:59+1100,1,0,EVT_STARTUP
,Feature,Point,144.8932;-37.7215;98,300434063868080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063868080?geojson=true,HELICOPTER,FB325 (VH-ZXX),2022-07-13T11:03:00+1000,2022-07-13T11:03:11+1000,0,0,EVT_STANDARD
,Feature,Point,145.1814;-36.8988;143,60:30:D4:D7:94:B6,https://arena.nafc.org.au/tracking/api/ext/currentLocations/60:30:D4:D7:94:B6?geojson=true,VEHICLE,Refueller HT345 Kestrel Aviation,2021-03-17T10:41:11+1100,2021-03-17T10:41:12+1100,0,0,EVT_CHECKIN
,Feature,Point,23.7808;38.1075;245,B14000036,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B14000036?geojson=true,HELICOPTER,HT733 N154AC,2021-12-09T22:42:06+1100,2021-12-09T22:43:16+1100,0,0,EVT_STARTUP
,Feature,Point,142.2259;-10.5694;8,300234011196130,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234011196130?geojson=true,HELICOPTER,HT422 VH-UEE SP Calibre,2022-07-26T11:48:30+1000,2022-07-26T11:48:44+1000,0,0,EVT_STANDARD
,Feature,Point,148.5985;-36.4292;1050,300234067572080,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234067572080?geojson=true,VEHICLE,BI72ZL - S-Line - Heli Surveys,2020-04-25T17:54:00+1000,2020-04-25T17:54:10+1000,0,0,EVT_STANDARD
,Feature,Point,149.5953;-32.6015;474,300234061426210,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234061426210?geojson=true,VEHICLE,FS8 Western Star,2020-09-10T10:08:10+1000,2020-09-10T10:08:18+1000,0,0,EVT_STANDARD
,Feature,Point,119.5855;-23.4041;611,300434063644390,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063644390?geojson=true,VEHICLE,AS223 Airspace Fuel,2022-07-16T15:05:49+1000,2022-07-16T15:06:01+1000,0,0,EVT_SHUTDOWN
,Feature,Point,148.1586;-23.5972;225,300434063950200,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063950200?geojson=true,HELICOPTER,HT422 VH-UEE RA Calibre,2022-06-27T16:18:15+1000,2022-06-27T16:18:31+1000,0,0,EVT_STANDARD
,Feature,Point,23.5641;38.0729;40,K15000012,https://arena.nafc.org.au/tracking/api/ext/currentLocations/K15000012?geojson=true,HELICOPTER,HT342 N194AC,2021-10-09T15:22:06+1100,2021-10-09T15:23:01+1100,0,0,EVT_STARTUP
,Feature,Point,145.1814;-36.8989;145,B8:F1:2A:3E:E7:E5,https://arena.nafc.org.au/tracking/api/ext/currentLocations/B8:F1:2A:3E:E7:E5?geojson=true,VEHICLE,Refueller VH-XCN HT249 Kestrel Aviation,2022-03-24T13:03:10+1100,2022-03-24T13:03:10+1100,0,0,EVT_CHECKIN
,Feature,Point,146.9125;-35.9068;237,300434063115830,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063115830?geojson=true,HELICOPTER,FB326 VH-LEY Forest Air,2022-05-31T14:15:56+1000,2022-05-31T14:16:04+1000,0,0,EVT_SHUTDOWN
,Feature,Point,170.363;-45.862;37,300434063436970,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063436970?geojson=true,HELICOPTER,ZK-HWQ,2022-07-19T13:54:49+1000,2022-07-19T13:54:59+1000,0,0,EVT_SHUTDOWN
,Feature,Point,150.6872;-34.0402;97,300125060373070,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300125060373070?geojson=true,HELICOPTER,HT275 C-FWTY United Aero,2022-03-19T11:30:21+1100,2022-03-19T11:31:20+1100,0,0,EVT_STARTUP
,Feature,Point,150.9832;-33.9222;10,L18000010,https://arena.nafc.org.au/tracking/api/ext/currentLocations/L18000010?geojson=true,HELICOPTER,HT739 N247AC,2020-12-11T16:35:56+1100,2020-12-11T16:36:47+1100,0,0,EVT_STARTUP
,Feature,Point,138.6673;-35.0485;417,300434063641430,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434063641430?geojson=true,VEHICLE,AO Region 1 Air Spt,2022-07-25T16:14:47+1000,2022-07-25T16:15:00+1000,0,0,EVT_SHUTDOWN
,Feature,Point,145.7376;-16.8713;10,300234060413310,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060413310?geojson=true,HELICOPTER,FB442 VH-VHU Nautilus Aviation,2019-12-17T16:32:00+1100,2019-12-17T16:32:58+1100,0,0,EVT_STANDARD
,Feature,Point,138.94;-34.8172;392,300234064321450,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064321450?geojson=true,VEHICLE,SHS01-BZ37XD-SydHeli Aero Refuellers,2021-10-26T14:11:14+1100,2021-10-26T14:11:49+1100,1,0,EVT_STARTUP
,Feature,Point,152.7051;-26.2913;78,300234066759160,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234066759160?geojson=true,HELICOPTER,HT408 VH-SUW McDermott DV,2022-06-13T12:29:48+1000,2022-06-13T12:29:59+1000,0,63,EVT_ENGINEOFF
,Feature,Point,145.0929;-37.972;25,300234064322310,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234064322310?geojson=true,HELICOPTER,FB300 (VH-XXW),2020-10-22T12:54:00+1100,2020-10-22T12:54:48+1100,0,0,EVT_STANDARD
,Feature,Point,131.0347;-13.0551;107,300434064550320,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300434064550320?geojson=true,FIXED_WING,VH-NTZ,2022-07-08T13:04:47+1000,2022-07-08T13:05:23+1000,1,0,EVT_SHUTDOWN
,Feature,Point,150.687;-34.0398;75,J17000015,https://arena.nafc.org.au/tracking/api/ext/currentLocations/J17000015?geojson=true,HELICOPTER,HT267 VH-UAN United Aero,2020-06-22T15:42:30+1000,2020-06-22T15:42:33+1000,0,0,EVT_SCHEDULED
,Feature,Point,-93.7961;51.0711;380,70007038,https://arena.nafc.org.au/tracking/api/ext/currentLocations/70007038?geojson=true,HELICOPTER,HT408 C-GOOB McDermott,2020-08-11T08:11:54+1000,2020-08-11T08:12:47+1000,0,342,EVT_STANDARD
,Feature,Point,146.1238;-37.0786;351,300025010423210,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300025010423210?geojson=true,HELICOPTER,HTK348 C-FXEC Coulson Aviation,2021-12-15T10:03:02+1100,2021-12-15T10:03:57+1100,0,0,EVT_SHUTDOWN
,Feature,Point,145.0933;-37.9723;33,300234065460280,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234065460280?geojson=true,HELICOPTER,FB208 (VH-XXM) Microflite,2020-07-15T12:43:06+1000,2020-07-15T12:43:18+1000,0,0,EVT_STANDARD
,Feature,Point,152.911;-27.608;18,300234062844130,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234062844130?geojson=true,VEHICLE,McDermott 04 - Volvo - 370-HHF,2020-12-22T17:24:18+1100,2020-12-22T17:24:31+1100,92,64,EVT_STANDARD
,Feature,Point,148.6517;-33.8466;0,300234060299000,https://arena.nafc.org.au/tracking/api/ext/currentLocations/300234060299000?geojson=true,VEHICLE,FFAS4 MCK-470 Fred Fahey,2021-01-26T19:08:43+1100,2021-01-26T19:10:03+1100,0,0,EVT_STANDARD
